id,prospect_id,isnewleadprimary,assigned_to_user_id,position_role_id,leadid,name1,name2,email1,email2,mobile1,mobile2,landline1,landline2,camp_name,camp_id,reason,lastcalldate,cool_off_flag,cool_off_timestamp,is_member,product_id,interested,dnc_flag,is_active_lead_primary,hfrp_id,type_of_lead,handheld,qualified,qualified_at,qma_date,qma_flag,sms_confirmed,refer_id,age_group,offer,active_lead_id,web_data_source,city,data_collt_date,lead_stage,pullpushflag,status,lead_score,lead_status,lead_call_status,is_active,reason_for_interested,reason_for_followup,reason_for_qualified,callback_date,app_date,venue_list,app_address,app_location,pincode,remark,no_of_calls,no_of_call_attempts,landmark,sales_owner,marital_status,car_model,car_make,campaign_sub_type,price_bracket,occupation,last_call_date,promoter_name,promoter_agency,owner_user_id,keyword,placement,event_string,mobile_device,time_spent,os,concatenated_string,voucher_no,coupon_status,coupon_gen_date,voucher_valid_upto,car_make1,car_model1,car_make2,car_model2,type,team,calldisabled,opc_level_info,data_collection_date,preferredTime,prospectcity,prospectcountry,cardtype,frequentflyer,doyouownacar,daysholidaysinayr,adv_holiday_planned,refersourceId,datasource,source,mobiledevice,concatstring,lead_control_location,excel_type,is_web,is_excel,is_opportunity,opportunity_id,ib_lead_id,preferred_communication,preferred_day,preferred_time,device,response_coupon_no,web_accessed_from,device_serial_no,guest_member_flag,hep_member_id,lead_generated_user_2,no_of_times_leads_created,HFRP_referred_by,reason_for_rejection,reason_for_inactivation,cool_off_end_date,hep_average_rating,fresh_lead,hep_checkin_date,cooloff_end_date,referred_prospect_first_name,hep_source_name,hfrp_member_id,lead_generated_user_1,prname,reason_rej_inactive,is_segment,reason_id,created_at,created_by,updated_by,updated_at,track_record_id,is_customer
150,P-3okc9xqn87,Y,NULL,0,L-9a01hjgjc0,Test_260.,,,,7000000264,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-7ignas7g6o,NULL,13,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:46,NULL,NULL,11/23/2018 11:46,,N
151,P-jtdjwlahmb,Y,NULL,126,L-e16o9pbj1i,Test_261.,,,,7000000265,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-kz8mqn93ti,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:46,NULL,NULL,11/23/2018 11:46,,Y
152,P-ol8522c6t6,Y,NULL,126,L-6xc80og0k9,Test_262.,,,,7000000266,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-eb7hlumdv2,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:46,NULL,NULL,11/23/2018 11:46,,N
153,P-b71cm63hga,Y,NULL,126,L-lf0mt01h6q,Test_263.,,,,7000000267,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-sotea77z7k,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:46,NULL,NULL,11/23/2018 11:46,,Y
154,P-i8wszs35oc,Y,NULL,126,L-i1z6671j9n,Test_264.,,,,7000000268,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-4ka0cozs2c,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:46,NULL,NULL,11/23/2018 11:46,,N
155,P-qprvngnhdg,Y,NULL,126,L-3lpzzvkbg7,Test_265.,,,,7000000269,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-6vtckndicx,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:46,NULL,NULL,11/23/2018 11:46,,Y
156,P-gd95no6157,Y,NULL,137,L-sxqbv4ox3q,TestFname11 TestLname11,,testtest17@gmail.com,,9988776500,9879879871,,,Jul 2018 Advertisement ERP Mumbai Vashi,12,6,NULL,N,NULL,N,NULL,N,N,Y,NULL,NULL,N,N,NULL,NULL,N,N,NULL,6,NULL,L-cy3z3n4ds1,NULL,292,NULL,No Stage,pull,Rejected,0.00142,9,1,N,0,0,0,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0000-00-00 00:00:00,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,0,0,NULL,NULL,NULL,,,,292,4,,,No,,NULL,CX,Web Form,,,,0,0,1,NULL,N,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:50,NULL,NULL,11/23/2018 11:50,,N
157,P-gd95no6157,Y,NULL,137,L-85ynxwfa6c,TestFname11 TestLname11,,testtest17@gmail.com,,9988776500,9879879871,,,Jul 2018 Advertisement ERP Mumbai Vashi,12,6,NULL,N,NULL,N,NULL,N,N,Y,NULL,NULL,N,N,NULL,NULL,N,N,NULL,6,NULL,L-cy3z3n4ds1,NULL,292,NULL,No Stage,pull,Rejected,0.00142,9,1,N,0,0,0,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0000-00-00 00:00:00,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,0,0,NULL,NULL,NULL,,,,292,4,,,No,,NULL,CX,Web Form,,,,0,0,1,NULL,N,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 11:51,NULL,NULL,11/23/2018 11:51,,Y
158,P-jvqfchtr9z,Y,NULL,137,L-kyq4yywd7z,TestFname1 TestLname1,,test1@gmail.com,,9879879881,,,,Jul 2018 Advertisement ERP Mumbai Vashi,12,NULL,NULL,N,NULL,N,NULL,N,N,Y,NULL,NULL,N,N,NULL,NULL,N,N,NULL,6,NULL,L-ntvtz51uuq,NULL,292,NULL,No Stage,pull,Active,0.00142,9,1,Y,0,0,0,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0000-00-00 00:00:00,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,0,0,NULL,NULL,NULL,,,,292,4,,,No,,NULL,CX,Web Form,,,,0,0,1,NULL,N,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,NULL,11/23/2018 11:52,NULL,NULL,11/23/2018 11:52,,N
159,P-jeo5v8k2n9,Y,NULL,137,L-kcc81ikv09,TestFname2 TestLname2,,test2@gmail.com,,9879879882,,,,Jul 2018 Advertisement ERP Mumbai Vashi,12,NULL,NULL,N,NULL,N,NULL,N,N,Y,NULL,NULL,N,N,NULL,NULL,N,N,NULL,6,NULL,L-3h51purtxo,NULL,292,NULL,No Stage,pull,Active,0.00142,9,1,Y,0,0,0,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0000-00-00 00:00:00,,,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,0,0,NULL,NULL,NULL,,,,292,4,,,No,,NULL,LTR,Web Form,,,,0,0,1,NULL,N,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,NULL,11/23/2018 11:54,NULL,NULL,11/23/2018 11:54,,Y
160,P-j98gfaqkr9,Y,NULL,0,L-j2u1ocn02n,Test_256.,,,,7000000260,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-iweckmisaa,NULL,13,NULL,Warm,push,Rejected,0.01058,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,169,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
161,P-q1ou7sl08p,Y,NULL,0,L-63tj69eg57,Test_257.,,,,7000000261,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-4n9cispmjt,NULL,13,NULL,Warm,push,Rejected,0.0094,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,174,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
162,P-4li8etg6fs,Y,NULL,0,L-1qme35660j,Test_258.,,,,7000000262,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-bt8mph9mhn,NULL,13,NULL,Warm,push,Rejected,0.01112,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,243,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
163,P-fa76s5n198,Y,NULL,0,L-olnf05v4kr,Test_259.,,,,7000000263,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-p9xkud6hdu,NULL,13,NULL,Warm,push,Rejected,0.01488,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,170,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
164,P-3okc9xqn87,Y,NULL,0,L-kkbg5nvbds,Test_260.,,,,7000000264,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-7ignas7g6o,NULL,13,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
165,P-jtdjwlahmb,Y,NULL,126,L-6menihh21m,Test_261.,,,,7000000265,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-kz8mqn93ti,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
166,P-ol8522c6t6,Y,NULL,126,L-fhea6wjn4p,Test_262.,,,,7000000266,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-eb7hlumdv2,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
167,P-b71cm63hga,Y,NULL,126,L-frrib1fu8p,Test_263.,,,,7000000267,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-sotea77z7k,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
168,P-i8wszs35oc,Y,NULL,126,L-2124wou4sf,Test_264.,,,,7000000268,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-4ka0cozs2c,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
169,P-qprvngnhdg,Y,NULL,126,L-mbpvs0p8tk,Test_265.,,,,7000000269,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-6vtckndicx,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
170,P-3iyc1k86ef,Y,NULL,126,L-s40n1mau6z,Test_266.,,,,7000000270,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-h5yqo4qwn1,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
171,P-py087zcxvf,Y,NULL,126,L-swnrtmdb27,Test_267.,,,,7000000271,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-k5yrth9gry,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
172,P-n9kwe41u2t,Y,NULL,126,L-88evobl8oy,Test_268.,,,,7000000272,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-ffx8us67b4,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,Y
173,P-3csjab0p7k,Y,NULL,126,L-t5j94unnyr,Test_269.,,,,7000000273,,,,Nov 2018 PRO Malls EA Mall Chennai,101,6,NULL,N,NULL,N,NULL,0,N,Y,NULL,,N,N,NULL,NULL,N,N,NULL,3,NULL,L-km0d95i0i2,NULL,8,NULL,Hot,push,Rejected,0.02765,9,1,N,0,0,,0000-00-00 00:00:00,NULL,0,,,,NULL,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,2,0000-00-00 00:00:00,XYZ,AD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,22,0,0,NULL,NULL,NULL,100,1/1/1970,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,1,N,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,R,,6,11/23/2018 12:26,NULL,NULL,11/23/2018 12:26,,N
